motivos,"[4, 3, 0]"
odiar,"[2, 0, 0]"
señalado,"[1, 1, 0]"
desfilaron,"[1, 0, 0]"
visajes,"[1, 0, 0]"
cerrados,"[2, 0, 0]"
ensangrentado,"[1, 0, 0]"
desgraciado,"[2, 0, 0]"
asesinar,"[1, 0, 0]"
iniciaron,"[1, 0, 0]"
fantasmas,"[3, 0, 2]"
atolondrado,"[1, 0, 2]"
remordimiento,"[1, 0, 0]"
miedo,"[10, 9, 14]"
encontraba,"[10, 1, 6]"
debil,"[2, 1, 5]"
rodearon,"[1, 1, 0]"
invisibles,"[1, 0, 0]"
comenzaron,"[3, 5, 0]"
arañar,"[2, 0, 2]"
heridas,"[5, 0, 0]"
excavando,"[1, 0, 0]"
buscasen,"[1, 0, 0]"
cansaron,"[1, 0, 0]"
oprimieron,"[1, 0, 0]"
pesados,"[2, 0, 1]"
causando,"[1, 0, 0]"
estremecia,"[1, 0, 1]"
insufrible,"[1, 0, 0]"
apodero,"[3, 3, 0]"
hervia,"[1, 0, 2]"
craneo,"[2, 0, 2]"
estallar,"[1, 0, 1]"
torno,"[2, 6, 10]"
abismarse,"[2, 0, 0]"
recobrar,"[2, 2, 0]"
convencio,"[3, 3, 1]"
estuviesen,"[1, 1, 0]"
saltones,"[2, 0, 0]"
correspondian,"[1, 0, 0]"
negro,"[23, 32, 8]"
adornado,"[1, 2, 0]"
hinchados,"[1, 0, 1]"
coronado,"[1, 1, 0]"
cabellera,"[2, 3, 1]"
crespa,"[1, 0, 0]"
debilitado,"[2, 0, 0]"
horrible,"[1, 2, 0]"
reparando,"[1, 0, 0]"
cuello,"[3, 5, 5]"
casaca,"[3, 0, 0]"
galoneada,"[1, 0, 0]"
servidor,"[3, 2, 0]"
repasando,"[1, 0, 0]"
piadosas,"[1, 0, 0]"
cuentos,"[1, 22, 1]"
cuartel,"[2, 0, 0]"
aparece,"[1, 2, 0]"
recordo,"[2, 2, 0]"
ratos,"[4, 0, 2]"
descendido,"[1, 0, 0]"
disfrazarle,"[1, 0, 0]"
vestirse,"[1, 0, 1]"
silabas,"[1, 0, 0]"
meloso,"[2, 0, 0]"
pregunto,"[5, 16, 2]"
siente,"[5, 0, 0]"
negrazo,"[1, 0, 0]"
temiamos,"[1, 0, 0]"
fuimos,"[1, 6, 0]"
bajamos,"[1, 0, 0]"
impulsado,"[2, 0, 1]"
incorporarse,"[1, 0, 0]"
agudas,"[1, 0, 0]"
estremecedoras,"[1, 0, 0]"
punzadas,"[1, 0, 0]"
oprimidas,"[1, 0, 0]"
vendajes,"[1, 0, 0]"
mueva,"[1, 0, 0]"
pidalo,"[1, 0, 0]"
separose,"[1, 0, 0]"
mesita,"[1, 1, 0]"
ardia,"[1, 0, 1]"
quinque,"[4, 0, 0]"
pantalla,"[3, 0, 0]"
novedad,"[2, 0, 0]"
acabo,"[7, 18, 9]"
traer,"[2, 2, 0]"
desfallecida,"[1, 0, 0]"
reloj,"[4, 0, 0]"
nueve,"[4, 3, 4]"
merced,"[3, 2, 0]"
entraramos,"[1, 0, 0]"
remataran,"[1, 0, 0]"
pasada,"[4, 0, 1]"
disparar,"[1, 0, 0]"
acabaron,"[1, 6, 3]"
despertar,"[1, 4, 1]"
recuerdos,"[2, 0, 1]"
revivir,"[3, 0, 0]"
conspirador,"[2, 0, 0]"
absolutista,"[2, 0, 0]"
acudieron,"[1, 2, 2]"
mente,"[3, 1, 0]"
amanecer,"[1, 1, 2]"
suerte,"[10, 13, 0]"
pablo,"[7, 0, 0]"
antonio,"[26, 0, 12]"
encargado,"[4, 2, 2]"
cirujano,"[5, 0, 0]"
tenderillos,"[1, 0, 0]"
provinieran,"[1, 0, 1]"
larga,"[3, 4, 5]"
discordancia,"[1, 0, 0]"
cantaban,"[2, 0, 1]"
himno,"[3, 0, 1]"
agito,"[3, 0, 1]"
llegaban,"[2, 0, 2]"
sonido,"[2, 1, 0]"
cerro,"[3, 2, 1]"
avisara,"[1, 0, 0]"
recobrara,"[1, 0, 0]"
gobernador,"[4, 3, 1]"
dijeramos,"[1, 0, 0]"
sonriendose,"[2, 0, 0]"
consejos,"[6, 2, 1]"
terminantes,"[1, 0, 0]"
dejara,"[2, 0, 2]"
cientos,"[1, 0, 0]"
llevado,"[5, 0, 3]"
eternas,"[1, 0, 0]"
señoras,"[2, 9, 4]"
salgo,"[1, 0, 0]"
encontrado,"[2, 4, 3]"
puedan,"[4, 1, 0]"
ladeo,"[1, 0, 0]"
reflejo,"[2, 1, 1]"
quedose,"[8, 0, 0]"
mirandolo,"[1, 0, 0]"
estupida,"[2, 0, 2]"
movio,"[1, 3, 2]"
pisadas,"[1, 0, 0]"
sacando,"[1, 2, 4]"
despertado,"[1, 0, 2]"
hablado,"[3, 1, 2]"
apartose,"[1, 0, 0]"
ocurria,"[2, 0, 0]"
modas,"[1, 0, 0]"
igualitarias,"[1, 0, 0]"
democraticas,"[2, 0, 0]"
inventadas,"[1, 0, 0]"
francesa,"[2, 2, 0]"
imperaban,"[1, 0, 0]"
vestia,"[1, 0, 1]"
recogido,"[1, 0, 0]"
cinta,"[1, 0, 0]"
trenzado,"[1, 0, 0]"
componiase,"[1, 0, 0]"
chupa,"[1, 0, 0]"
calzones,"[1, 0, 1]"
manchado,"[1, 0, 0]"
camisa,"[1, 1, 0]"
medias,"[2, 0, 2]"
indefinible,"[1, 0, 0]"
hebillas,"[2, 0, 0]"
holgados,"[1, 0, 0]"
apergaminado,"[1, 0, 0]"
surcado,"[2, 0, 0]"
arrugas,"[3, 1, 0]"
menor,"[7, 3, 7]"
titilaban,"[1, 0, 0]"
oleaje,"[1, 1, 1]"
hundidos,"[2, 0, 0]"
marcaban,"[3, 0, 1]"
pupila,"[1, 0, 0]"
inmovil,"[2, 0, 6]"
gatuna,"[1, 0, 0]"
empañado,"[1, 0, 0]"
cristal,"[1, 1, 1]"
armazon,"[1, 0, 0]"
porte,"[1, 0, 0]"
percibianse,"[1, 0, 0]"
conociase,"[2, 0, 0]"
notables,"[2, 2, 2]"
mugrientas,"[1, 0, 0]"
puntas,"[1, 0, 1]"
faldones,"[1, 1, 0]"
cuentas,"[2, 1, 3]"
gastadas,"[2, 0, 0]"
escapando,"[1, 0, 0]"
bolsillos,"[2, 0, 1]"
sirviendo,"[2, 1, 0]"
cadena,"[1, 3, 3]"
rastra,"[1, 0, 0]"
medallitas,"[1, 0, 0]"
cifra,"[2, 0, 0]"
cabalistica,"[1, 0, 0]"
designan,"[1, 0, 0]"
estatura,"[1, 0, 1]"
falto,"[3, 1, 2]"
encorvado,"[1, 1, 2]"
servil,"[2, 0, 0]"
afeaba,"[1, 0, 0]"
chato,"[1, 0, 0]"
tinte,"[3, 0, 1]"
notar,"[5, 1, 1]"
abierto,"[2, 5, 0]"
contemplo,"[5, 1, 1]"
exterior,"[2, 3, 0]"
dulcemente,"[1, 0, 1]"
claruchos,"[1, 0, 0]"
pedirle,"[1, 1, 0]"
molestia,"[3, 0, 0]"
decidio,"[5, 1, 0]"
registros,"[1, 0, 0]"
melifluo,"[1, 0, 0]"
incomodidad,"[1, 0, 0]"
apretados,"[1, 0, 0]"
corre,"[3, 1, 1]"
cristiano,"[3, 0, 0]"
interesado,"[2, 0, 1]"
sacratisima,"[1, 0, 0]"
extraia,"[1, 0, 0]"
murmuraba,"[1, 0, 1]"
librara,"[1, 1, 0]"
arañaban,"[1, 0, 1]"
atroces,"[1, 0, 1]"
rastro,"[2, 1, 0]"
manipulaciones,"[1, 0, 0]"
tormentos,"[2, 1, 0]"
poner,"[8, 3, 2]"
destruyendo,"[1, 0, 0]"
simpatia,"[3, 2, 3]"
antipatico,"[1, 0, 0]"
enfatica,"[1, 0, 0]"
divinas,"[1, 0, 0]"
perdicion,"[1, 1, 1]"
inviolables,"[1, 0, 0]"
arrojado,"[2, 3, 2]"
labrasen,"[1, 0, 0]"
remedia,"[1, 0, 0]"
acabaran,"[1, 0, 0]"
igualmente,"[5, 3, 0]"
aspiran,"[1, 0, 0]"
desaparezca,"[1, 0, 0]"
hablan,"[1, 4, 0]"
democracia,"[1, 0, 0]"
practica,"[2, 0, 0]"
infernales,"[1, 0, 0]"
bandidos,"[2, 0, 0]"
noventa,"[1, 2, 0]"
naciones,"[1, 1, 0]"
existir,"[1, 0, 0]"
reyes,"[4, 12, 1]"
gobiernen,"[1, 1, 0]"
principio,"[3, 9, 3]"
exaltandose,"[1, 0, 0]"
paseaba,"[3, 0, 2]"
epitetos,"[1, 0, 0]"
iracundas,"[1, 0, 0]"
patadas,"[2, 0, 0]"
funcionaban,"[1, 0, 0]"
admiracion,"[6, 0, 3]"
hilvanar,"[1, 0, 0]"
parrafo,"[1, 0, 0]"
conmovedora,"[1, 0, 1]"
confesaba,"[2, 0, 0]"
pequeñez,"[2, 0, 0]"
intelectual,"[1, 0, 0]"
sabio,"[1, 2, 0]"
eminente,"[1, 0, 0]"
ostolaza,"[1, 0, 0]"
camarilla,"[1, 0, 0]"
enseñanzas,"[1, 0, 0]"
encontrara,"[6, 1, 0]"
silencioso,"[6, 0, 3]"
imprudencia,"[2, 0, 0]"
interrumpirle,"[1, 0, 0]"
curso,"[1, 0, 3]"
atrevio,"[4, 1, 0]"
cortedad,"[2, 0, 0]"
discipulo,"[4, 0, 1]"
dirigirse,"[3, 1, 1]"
campeones,"[1, 0, 0]"
derrotados,"[1, 0, 0]"
descansaron,"[1, 0, 0]"
impuestos,"[1, 0, 0]"
inspira,"[3, 1, 0]"
mansion,"[3, 0, 0]"
tratos,"[1, 1, 0]"
morillo,"[2, 0, 0]"
ajustar,"[1, 0, 1]"
arreglo,"[2, 1, 0]"
rendirse,"[1, 0, 0]"
volvieron,"[3, 5, 1]"
bajando,"[1, 1, 0]"
huyeron,"[1, 0, 0]"
superiores,"[3, 0, 0]"
francmasones,"[2, 0, 0]"
aprovechandose,"[1, 0, 0]"
terreno,"[2, 0, 0]"
formar,"[3, 1, 1]"
acuchillo,"[1, 0, 0]"
sembrado,"[1, 1, 0]"
asomado,"[1, 1, 0]"
balcon,"[6, 0, 2]"
azuzaba,"[1, 0, 0]"
dejeis,"[1, 0, 0]"
irreflexivamente,"[1, 0, 0]"
dejandose,"[1, 0, 2]"
frialdad,"[2, 0, 1]"
equivoca,"[1, 0, 0]"
representante,"[4, 0, 1]"
analizar,"[1, 0, 0]"
hechos,"[5, 3, 1]"
atreverse,"[1, 1, 1]"
asegura,"[5, 1, 0]"
lontananza,"[1, 1, 0]"
amenazada,"[1, 0, 0]"
congraciarse,"[1, 0, 0]"
asegurar,"[1, 0, 1]"
palabrejas,"[1, 0, 0]"
podran,"[2, 1, 0]"
interpretar,"[1, 0, 0]"
inclito,"[2, 0, 0]"
aplastado,"[3, 0, 0]"
leccion,"[3, 7, 0]"
guiarse,"[1, 0, 0]"
sabios,"[1, 5, 0]"
tratado,"[1, 0, 1]"
ningun,"[9, 16, 1]"
elogios,"[1, 1, 0]"
guiandose,"[2, 0, 0]"
extrañandose,"[1, 0, 0]"
pusiera,"[1, 1, 1]"
terminante,"[1, 0, 1]"
enseñan,"[1, 0, 0]"
reparar,"[3, 0, 0]"
maxima,"[1, 0, 0]"
obrar,"[4, 5, 0]"
asintio,"[2, 0, 0]"
gustaban,"[1, 0, 1]"
imperiosamente,"[1, 0, 0]"
conferencia,"[1, 0, 0]"
necesitara,"[1, 0, 0]"
necesite,"[2, 0, 1]"
completamente,"[2, 11, 2]"
servicio,"[4, 1, 2]"
dormira,"[1, 0, 0]"
invadido,"[1, 0, 1]"
atroz,"[1, 0, 1]"
impaciencia,"[5, 2, 1]"
participar,"[1, 0, 0]"
hayan,"[2, 0, 0]"
tendra,"[4, 4, 1]"
encuentre,"[1, 1, 0]"
quiera,"[8, 2, 2]"
cruelmente,"[1, 0, 1]"
piensan,"[2, 0, 0]"
castigar,"[3, 1, 1]"
ocasionado,"[1, 0, 0]"
irguiendose,"[2, 0, 1]"
instituciones,"[1, 0, 0]"
conocimiento,"[2, 1, 0]"
prestado,"[2, 0, 2]"
desmesurado,"[1, 0, 0]"
sintiose,"[3, 0, 0]"
halagado,"[2, 0, 1]"
entusiasta,"[2, 0, 0]"
calentura,"[2, 1, 0]"
ceremonioso,"[1, 0, 1]"
sabes,"[8, 13, 1]"
reproducir,"[1, 0, 0]"
galante,"[2, 0, 0]"
aprendido,"[2, 1, 2]"
hagala,"[1, 0, 0]"
patente,"[1, 0, 0]"
profundo,"[4, 0, 0]"
interesada,"[3, 0, 0]"
privilegios,"[2, 0, 0]"
octavo,"[1, 0, 0]"
monumental,"[2, 2, 1]"
potro,"[1, 0, 0]"
inquisitorial,"[1, 0, 0]"
mayores,"[3, 6, 2]"
permanecido,"[2, 1, 0]"
enardeciase,"[1, 0, 0]"
impulsando,"[1, 0, 0]"
adoptar,"[3, 0, 0]"
locas,"[2, 0, 2]"
asistia,"[1, 0, 0]"
encarnadura,"[1, 0, 0]"
insignificantes,"[4, 0, 0]"
rasguños,"[1, 0, 0]"
facilidad,"[4, 1, 1]"
cicatrizaban,"[1, 0, 0]"
consistia,"[1, 1, 1]"
herida,"[1, 3, 0]"
cicatrizada,"[1, 0, 0]"
distraia,"[2, 0, 0]"
reconcentrarse,"[1, 0, 0]"
acercaba,"[1, 1, 1]"
hermosura,"[9, 6, 3]"
hiperbolicos,"[1, 0, 0]"
excepcion,"[1, 0, 0]"
conversando,"[1, 2, 0]"
sondeandole,"[1, 0, 0]"
excitandole,"[2, 0, 0]"
charlar,"[1, 0, 0]"
hojarasca,"[1, 0, 0]"
palabreria,"[1, 0, 0]"
barbara,"[1, 0, 0]"
interesantes,"[1, 0, 0]"
beldad,"[4, 0, 0]"
menores,"[1, 1, 0]"
belleza,"[4, 2, 5]"
pepita,"[70, 0, 0]"
grave,"[7, 0, 0]"
poseia,"[1, 2, 0]"
reina,"[5, 2, 0]"
vulgar,"[2, 0, 0]"
salpicada,"[1, 1, 0]"
lance,"[1, 1, 0]"
baron,"[4, 0, 0]"
criollo,"[1, 0, 0]"
hernan,"[1, 1, 0]"
gozaba,"[3, 0, 0]"
consistente,"[1, 0, 0]"
tierras,"[1, 1, 0]"
encargaban,"[1, 0, 0]"
animados,"[1, 0, 0]"
cuadrillas,"[1, 0, 0]"
solteron,"[1, 0, 0]"
huraño,"[1, 0, 0]"
americano,"[1, 0, 1]"
intrigas,"[1, 0, 0]"
creaban,"[1, 0, 0]"
cimentar,"[1, 0, 0]"
carrillo,"[8, 3, 0]"
cifraba,"[1, 0, 0]"
aparecer,"[1, 16, 0]"
intolerancia,"[1, 0, 0]"
decidido,"[4, 2, 1]"
audaz,"[3, 1, 2]"
seguian,"[2, 1, 4]"
estandarte,"[1, 0, 0]"
expulsar,"[1, 0, 0]"
dominios,"[1, 1, 0]"
inspiracion,"[1, 0, 0]"
dueños,"[4, 1, 0]"
protesto,"[1, 0, 0]"
pragmatica,"[2, 0, 0]"
siguieron,"[1, 9, 2]"
ignorantes,"[1, 1, 0]"
indios,"[1, 0, 0]"
vencido,"[1, 0, 1]"
tropas,"[2, 1, 0]"
fortaleza,"[2, 0, 0]"
confiscada,"[2, 0, 0]"
enorme,"[3, 15, 8]"
tribunal,"[2, 0, 0]"
juzgarlo,"[1, 0, 0]"
traidor,"[1, 1, 0]"
consideraciones,"[1, 2, 0]"
premio,"[4, 0, 1]"
afeccion,"[1, 0, 0]"
condenado,"[1, 0, 5]"
perdida,"[3, 6, 1]"
carcel,"[3, 0, 9]"
produce,"[3, 3, 0]"
arraigaron,"[1, 0, 0]"
fanatico,"[1, 0, 0]"
afecto,"[5, 0, 2]"
salud,"[3, 0, 0]"
profundamente,"[3, 3, 0]"
quebrantada,"[1, 0, 0]"
enamoro,"[1, 0, 0]"
vivia,"[1, 2, 4]"
muchacha,"[1, 0, 3]"
correspondio,"[1, 2, 0]"
casamiento,"[3, 1, 1]"
venida,"[1, 0, 0]"
conocio,"[2, 0, 2]"
murieron,"[1, 0, 1]"
inmensa,"[6, 1, 2]"
deshecho,"[1, 0, 1]"
progenitor,"[1, 0, 0]"
superior,"[12, 2, 1]"
velar,"[3, 2, 0]"
comerciante,"[1, 12, 0]"
veracruz,"[1, 0, 0]"
trafico,"[1, 0, 0]"
depositarse,"[1, 0, 0]"
pinges,"[1, 1, 0]"
ganancias,"[1, 0, 0]"
incesante,"[1, 0, 2]"
ocuparse,"[1, 0, 0]"
profesion,"[1, 1, 0]"
incredulos,"[1, 0, 0]"
desaparecido,"[2, 3, 0]"
valiendose,"[3, 0, 0]"
tetrica,"[2, 0, 1]"
asociacion,"[1, 0, 0]"
monopolizar,"[1, 0, 0]"
crecio,"[1, 1, 0]"
amparada,"[1, 0, 0]"
oculta,"[3, 2, 3]"
dieciseis,"[1, 0, 0]"
licencioso,"[1, 0, 0]"
devoto,"[1, 0, 0]"
envio,"[3, 2, 1]"
robando,"[1, 0, 0]"
indigenas,"[2, 0, 0]"
tapar,"[1, 0, 0]"
brechas,"[1, 0, 0]"
vicio,"[4, 0, 0]"
acapulco,"[4, 0, 0]"
convoyes,"[2, 0, 0]"
maritimos,"[2, 0, 0]"
filipinas,"[1, 0, 0]"
comerciantes,"[1, 1, 0]"
misteriosos,"[1, 0, 1]"
amparado,"[1, 0, 0]"
infancia,"[1, 1, 0]"
exprimir,"[1, 0, 0]"
feudo,"[1, 0, 0]"
derramaba,"[1, 1, 2]"
poros,"[1, 0, 0]"
aduanas,"[1, 0, 1]"
chorros,"[1, 0, 0]"
interminables,"[1, 0, 0]"
unidos,"[1, 0, 0]"
explotaba,"[1, 0, 0]"
dispensandoles,"[1, 0, 0]"
tenerlos,"[1, 0, 0]"
perpetua,"[2, 0, 1]"
levantar,"[2, 0, 5]"
obligando,"[1, 0, 0]"
guerrero,"[1, 0, 0]"
indeciso,"[1, 0, 1]"
exito,"[2, 0, 0]"
esposo,"[7, 6, 2]"
demostrado,"[2, 0, 0]"
religiosidad,"[1, 0, 0]"
fusilando,"[1, 0, 0]"
caian,"[1, 0, 4]"
papel,"[3, 1, 5]"
prisionero,"[1, 1, 0]"
macheteado,"[1, 0, 0]"
identificarse,"[1, 0, 0]"
bella,"[2, 4, 0]"
veintiseis,"[1, 0, 0]"
prudente,"[1, 0, 0]"
ganaba,"[1, 0, 0]"
cumpliera,"[1, 1, 0]"
refran,"[2, 0, 0]"
ganado,"[2, 1, 1]"
camino,"[3, 17, 17]"
adquirida,"[1, 0, 0]"
negocios,"[6, 1, 0]"
conociendola,"[1, 0, 0]"
incoherente,"[1, 0, 0]"
resultaban,"[1, 0, 0]"
romantico,"[1, 0, 0]"
costumbre,"[3, 1, 2]"
excitaban,"[2, 0, 0]"
genero,"[2, 2, 0]"
cronica,"[1, 0, 0]"
reduciase,"[1, 0, 0]"
marquesas,"[1, 0, 0]"
elegantes,"[5, 0, 0]"
meretrices,"[1, 0, 0]"
afligidas,"[1, 0, 0]"
dolencias,"[2, 0, 0]"
cuerpos,"[3, 0, 0]"
indelebles,"[2, 0, 0]"
diverso,"[1, 0, 0]"
encontraria,"[1, 0, 0]"
desear,"[1, 3, 0]"
amaba,"[4, 1, 3]"
haberla,"[2, 1, 0]"
llamarse,"[2, 1, 0]"
postracion,"[1, 0, 0]"
catalogo,"[2, 0, 0]"
hermosas,"[1, 2, 1]"
residian,"[1, 0, 0]"
dedillo,"[1, 0, 0]"
nombres,"[1, 4, 2]"
recordaba,"[5, 1, 4]"
teatro,"[1, 1, 1]"
principe,"[2, 27, 0]"
reunion,"[2, 0, 2]"
distinguida,"[3, 0, 0]"
ocultarse,"[1, 0, 0]"
honores,"[4, 0, 0]"
centricas,"[1, 0, 0]"
cavilando,"[1, 0, 0]"
incognita,"[2, 0, 0]"
diarias,"[1, 0, 0]"
preguntar,"[3, 4, 1]"
recaer,"[1, 0, 0]"
platica,"[3, 0, 0]"
astuto,"[1, 1, 0]"
desbaratar,"[1, 0, 0]"
artimañas,"[1, 0, 0]"
preparadas,"[1, 0, 0]"
cuidado,"[2, 3, 1]"
saludarlo,"[1, 0, 0]"
permitieran,"[1, 0, 0]"
resto,"[1, 5, 1]"
nombraba,"[1, 0, 0]"
adivinando,"[1, 0, 1]"
pensamientos,"[6, 2, 0]"
procuraba,"[1, 0, 0]"
trajera,"[1, 0, 0]"
minuciosamente,"[1, 0, 0]"
viendolas,"[1, 0, 1]"
cerradas,"[1, 0, 1]"
limpio,"[2, 1, 0]"
permitio,"[2, 2, 0]"
levantase,"[1, 0, 0]"
aprovechar,"[3, 0, 2]"
calandose,"[1, 0, 0]"
presto,"[1, 1, 0]"
vacilantes,"[1, 0, 0]"
colocado,"[3, 1, 0]"
verdosos,"[1, 0, 0]"
veiase,"[1, 0, 0]"
bañado,"[1, 0, 0]"
cansancio,"[1, 1, 1]"
pedazo,"[3, 5, 4]"
impregnado,"[1, 0, 1]"
deslumbradora,"[1, 0, 0]"
embellece,"[1, 0, 0]"
lugares,"[3, 1, 0]"
naturaleza,"[4, 0, 0]"
penetraba,"[3, 1, 0]"
produciendole,"[1, 1, 0]"
despertando,"[1, 0, 2]"
risueñas,"[3, 0, 0]"
naufrago,"[1, 0, 0]"
impetuosas,"[1, 0, 0]"
playa,"[1, 2, 11]"
considera,"[3, 1, 0]"
proximidad,"[1, 1, 1]"
ensueños,"[2, 0, 1]"
convaleciente,"[1, 0, 0]"
repleto,"[1, 0, 2]"
causaba,"[12, 0, 0]"
orgulloso,"[4, 0, 1]"
revolvia,"[1, 0, 3]"
planes,"[2, 0, 0]"
futura,"[1, 0, 0]"
rayos,"[2, 1, 3]"
brillaba,"[2, 1, 1]"
deslizado,"[1, 0, 0]"
deseoso,"[2, 0, 0]"
demostrarse,"[1, 0, 0]"
convalecencia,"[1, 0, 0]"
causarle,"[1, 0, 0]"
arrogancia,"[2, 0, 2]"
formacion,"[2, 1, 0]"
encaminose,"[1, 0, 0]"
espejo,"[5, 2, 0]"
lienzo,"[2, 0, 0]"
pared,"[3, 4, 7]"
reconocer,"[3, 0, 0]"
descolorida,"[1, 0, 0]"
interesante,"[2, 0, 0]"
causar,"[4, 1, 0]"
satisfecho,"[4, 2, 5]"
contener,"[1, 1, 0]"
ridicula,"[3, 0, 1]"
sucia,"[2, 0, 0]"
mugrienta,"[3, 0, 1]"
impulsos,"[3, 2, 3]"
romperla,"[1, 0, 0]"
confeccionada,"[1, 0, 0]"
puesta,"[6, 0, 0]"
escalofrios,"[1, 0, 0]"
piernas,"[3, 5, 7]"
robustas,"[1, 0, 0]"
vellosas,"[1, 0, 0]"
asomaban,"[4, 0, 4]"
pantuflas,"[1, 0, 0]"
escapaban,"[2, 0, 1]"
faltaba,"[2, 1, 3]"
linda,"[4, 1, 0]"
ocurriera,"[2, 1, 1]"
visitarlo,"[1, 0, 0]"
burlarse,"[2, 0, 0]"
gentilmente,"[1, 0, 0]"
viendole,"[2, 0, 0]"
solamente,"[4, 3, 0]"
helaba,"[1, 0, 0]"
fatuo,"[2, 0, 0]"
temia,"[1, 0, 0]"
terror,"[2, 3, 8]"
repente,"[3, 1, 2]"
cortinas,"[1, 1, 0]"
duras,"[1, 1, 0]"
penas,"[1, 5, 0]"
instinto,"[4, 0, 2]"
lanzose,"[1, 0, 0]"
tapiz,"[1, 2, 0]"
observaban,"[1, 0, 0]"
alejaban,"[1, 0, 1]"
fronteriza,"[1, 0, 0]"
flotante,"[1, 1, 0]"
falda,"[4, 0, 1]"
desaparecio,"[2, 5, 4]"
momentanea,"[1, 0, 0]"
observado,"[1, 0, 0]"
imaginarse,"[3, 0, 0]"
guapo,"[2, 1, 1]"
avaro,"[1, 0, 1]"
envuelto,"[2, 1, 4]"
trapos,"[1, 1, 0]"
manchados,"[1, 0, 0]"
grasa,"[1, 0, 1]"
enamorar,"[1, 0, 0]"
reirse,"[1, 0, 0]"
verle,"[1, 5, 3]"
grotesca,"[2, 0, 1]"
enterrado,"[1, 1, 1]"
pucherete,"[1, 0, 0]"
tentado,"[2, 0, 0]"
tirarle,"[1, 0, 0]"
colmo,"[2, 4, 0]"
estancia,"[5, 3, 0]"
recibido,"[4, 1, 3]"
casco,"[1, 0, 1]"
funcionaba,"[3, 0, 0]"
regularidad,"[1, 0, 0]"
balancearse,"[1, 0, 0]"
temblado,"[1, 0, 0]"
horrorizo,"[1, 0, 0]"
afeado,"[1, 0, 1]"
descuido,"[1, 0, 1]"
tendon,"[1, 0, 0]"
gallardia,"[1, 0, 1]"
distinguia,"[3, 0, 1]"
detalle,"[3, 0, 0]"
continua,"[2, 0, 2]"
rasgar,"[1, 0, 0]"
manotadas,"[1, 0, 0]"
metio,"[1, 8, 0]"
echando,"[1, 2, 4]"
maldiciones,"[1, 1, 0]"
residiera,"[1, 0, 0]"
aciago,"[1, 0, 0]"
soñando,"[1, 0, 0]"
batas,"[1, 0, 0]"
sucias,"[1, 0, 1]"
oprimian,"[1, 0, 1]"
corazas,"[1, 0, 0]"
guerreros,"[1, 0, 1]"
traspasando,"[1, 0, 0]"
vidrios,"[3, 0, 0]"
posandose,"[1, 0, 0]"
cercana,"[2, 0, 0]"
vistoso,"[1, 0, 0]"
convencerse,"[2, 0, 3]"
tocando,"[2, 0, 0]"
flamantes,"[1, 0, 0]"
dominado,"[3, 0, 1]"
ponerselas,"[1, 0, 0]"
viste,"[1, 1, 0]"
abrocharse,"[1, 0, 0]"
mirarse,"[2, 0, 1]"
comparable,"[1, 0, 0]"
disgusto,"[5, 0, 1]"
lavarse,"[1, 1, 0]"
acicalarse,"[1, 0, 0]"
fruicion,"[2, 0, 0]"
deleitante,"[1, 0, 0]"
articulos,"[1, 1, 0]"
perfumeria,"[1, 0, 0]"
puestos,"[2, 1, 0]"
consola,"[1, 0, 0]"
dorada,"[2, 0, 0]"
reconocidos,"[1, 0, 0]"
procedentes,"[1, 0, 0]"
tocador,"[2, 0, 0]"
organo,"[1, 0, 0]"
tomaba,"[3, 0, 3]"
canjilon,"[1, 0, 0]"
chocolate,"[2, 0, 0]"
piramide,"[1, 0, 0]"
bollos,"[1, 0, 0]"
devoro,"[1, 0, 0]"
contenido,"[1, 1, 0]"
encendio,"[2, 0, 0]"
cigarrillo,"[2, 0, 0]"
preparo,"[1, 2, 0]"
ahorro,"[1, 0, 0]"
confidencial,"[1, 0, 0]"
preguntandole,"[1, 1, 0]"
tuvimos,"[1, 0, 1]"
sucio,"[1, 0, 0]"
tardara,"[2, 0, 1]"
señores,"[2, 1, 3]"
unicas,"[2, 0, 1]"
campanillazo,"[1, 0, 0]"
apresuradamente,"[3, 3, 1]"
vuelve,"[1, 5, 2]"
paladeando,"[1, 0, 1]"
presentarse,"[2, 0, 1]"
acudio,"[2, 4, 0]"
experimentar,"[2, 1, 0]"
renacia,"[1, 0, 0]"
osadia,"[2, 0, 0]"
conquistador,"[1, 0, 0]"
ansiaba,"[3, 0, 3]"
devoraba,"[1, 0, 0]"
campana,"[1, 0, 1]"
marcando,"[2, 0, 0]"
deseada,"[1, 0, 0]"
diera,"[4, 4, 1]"
ruido,"[2, 0, 5]"
lejanos,"[1, 1, 0]"
aumentaba,"[2, 1, 1]"
entretuvose,"[1, 0, 0]"
golpear,"[1, 1, 0]"
nudillos,"[1, 0, 0]"
tarareando,"[1, 0, 0]"
cuantas,"[4, 5, 5]"
marchas,"[1, 0, 0]"
plantarse,"[1, 0, 0]"
maravillas,"[1, 3, 1]"
notaba,"[1, 0, 0]"
ostentar,"[2, 0, 0]"
distintivo,"[1, 0, 0]"
haciase,"[1, 0, 0]"
reflexiones,"[2, 0, 0]"
centesima,"[2, 1, 0]"
estiro,"[1, 0, 0]"
limpiar,"[1, 0, 0]"
pantalon,"[1, 0, 0]"
apoyo,"[3, 4, 1]"
estudiada,"[1, 0, 0]"
escogida,"[1, 0, 0]"
posturas,"[1, 0, 0]"
